Results of stylelint linter (version 13.9.0)
See documentation on https://nvuillam.github.io/mega-linter/descriptors/css_stylelint/
-----------------------------------------------

❌ [ERROR] doc/assets/css/main.css
    
    doc/assets/css/main.css
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-inherited > .tsd-kind-icon:before"                                                  no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-protected > .tsd-kind-icon:before"                                                  no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                 no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-private > .tsd-kind-icon:before"                                                    no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-enum.tsd-is-protected > .tsd-kind-icon:before"                                                   no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-enum.tsd-is-private > .tsd-kind-icon:before"                                                     no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-interface.tsd-is-inherited > .tsd-kind-icon:before"                                              no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-kind-constructor.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                                   no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-kind-constructor-signature.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                         no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-kind-index-signature.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                               no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-kind-event.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                                         no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                                          no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-class.tsd-is-inherited > .tsd-kind-icon:before"                                                         no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-class.tsd-is-protected > .tsd-kind-icon:before"                                                         no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                        no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-class.tsd-is-private > .tsd-kind-icon:before"                                                           no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-enum.tsd-is-protected > .tsd-kind-icon:before"                                                          no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-enum.tsd-is-private > .tsd-kind-icon:before"                                                            no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-interface.tsd-is-inherited > .tsd-kind-icon:before"                                                     no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-class.tsd-is-inherited > .tsd-kind-icon:before"                                                           no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-class.tsd-is-protected > .tsd-kind-icon:before"                                                           no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                          no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-class.tsd-is-private > .tsd-kind-icon:before"                                                             no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-enum.tsd-is-protected > .tsd-kind-icon:before"                                                            no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-enum.tsd-is-private > .tsd-kind-icon:before"                                                              no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-interface.tsd-is-inherited > .tsd-kind-icon:before"                                                       no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-class.tsd-is-inherited > .tsd-kind-icon:before"                                                   no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-class.tsd-is-protected > .tsd-kind-icon:before"                                                   no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                  no-descending-specificity             
     1458:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-class.tsd-is-private > .tsd-kind-icon:before"                                                     no-descending-specificity             
     1458:1    ✖  Expected empty line before rule                                                                                                                                                                                                                                                           rule-empty-line-before                
     1458:77   ✖  Expected double colon pseudo-element notation                                                                                                                                                                                                                                             selector-pseudo-element-colon-notation
     1461:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum.tsd-is-protected > .tsd-kind-icon:before" to come before selector ".tsd-kind-function.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"              no-descending-specificity             
     1461:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum.tsd-is-protected > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                no-descending-specificity             
     1461:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum.tsd-is-protected > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                       no-descending-specificity             
     1461:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum.tsd-is-protected > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                         no-descending-specificity             
     1461:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum.tsd-is-protected > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                 no-descending-specificity             
     1461:1    ✖  Expected empty line before rule                                                                                                                                                                                                                                                           rule-empty-line-before                
     1461:94   ✖  Expected double colon pseudo-element notation                                                                                                                                                                                                                                             selector-pseudo-element-colon-notation
     1464:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum.tsd-is-private > .tsd-kind-icon:before" to come before selector ".tsd-kind-function.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                no-descending-specificity             
     1464:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum.tsd-is-private > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                  no-descending-specificity             
     1464:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum.tsd-is-private > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                         no-descending-specificity             
     1464:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum.tsd-is-private > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                           no-descending-specificity             
     1464:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum.tsd-is-private > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                   no-descending-specificity             
     1464:1    ✖  Expected empty line before rule                                                                                                                                                                                                                                                           rule-empty-line-before                
     1464:92   ✖  Expected double colon pseudo-element notation                                                                                                                                                                                                                                             selector-pseudo-element-colon-notation
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-variable.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                                 no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-property.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                                 no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-get-signature.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                            no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-set-signature.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                            no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-accessor.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                                 no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-function.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                                 no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                                   no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-call-signature.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                           no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-function.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-inherited > .tsd-kind-icon:before"                                           no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-function.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-protected > .tsd-kind-icon:before"                                           no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-function.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                          no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-function.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-private > .tsd-kind-icon:before"                                             no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-function.tsd-has-type-parameter.tsd-parent-kind-enum.tsd-is-protected > .tsd-kind-icon:before"                                            no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-function.tsd-has-type-parameter.tsd-parent-kind-enum.tsd-is-private > .tsd-kind-icon:before"                                              no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-function.tsd-has-type-parameter.tsd-parent-kind-interface.tsd-is-inherited > .tsd-kind-icon:before"                                       no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-inherited > .tsd-kind-icon:before"                                             no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-protected > .tsd-kind-icon:before"                                             no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                            no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-private > .tsd-kind-icon:before"                                               no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-enum.tsd-is-protected > .tsd-kind-icon:before"                                              no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-enum.tsd-is-private > .tsd-kind-icon:before"                                                no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-interface.tsd-is-inherited > .tsd-kind-icon:before"                                         no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-constructor.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                              no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-constructor-signature.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                    no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-index-signature.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                          no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-kind-event.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                                    no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                                     no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-class.tsd-is-inherited > .tsd-kind-icon:before"                                                    no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-class.tsd-is-protected > .tsd-kind-icon:before"                                                    no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                   no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-class.tsd-is-private > .tsd-kind-icon:before"                                                      no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-enum.tsd-is-protected > .tsd-kind-icon:before"                                                     no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-enum.tsd-is-private > .tsd-kind-icon:before"                                                       no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-interface.tsd-is-inherited > .tsd-kind-icon:before"                                                no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-class.tsd-is-inherited > .tsd-kind-icon:before"                                                      no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-class.tsd-is-protected > .tsd-kind-icon:before"                                                      no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                                     no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-class.tsd-is-private > .tsd-kind-icon:before"                                                        no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-enum.tsd-is-protected > .tsd-kind-icon:before"                                                       no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-enum.tsd-is-private > .tsd-kind-icon:before"                                                         no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-interface.tsd-is-inherited > .tsd-kind-icon:before"                                                  no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-class.tsd-is-inherited > .tsd-kind-icon:before"                                              no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-class.tsd-is-protected > .tsd-kind-icon:before"                                              no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                             no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-class.tsd-is-private > .tsd-kind-icon:before"                                                no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum.tsd-is-protected > .tsd-kind-icon:before"                                               no-descending-specificity             
     1467:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-enum.tsd-is-private > .tsd-kind-icon:before"                                                 no-descending-specificity             
     1467:1    ✖  Expected empty line before rule                                                                                                                                                                                                                                                           rule-empty-line-before                
     1467:82   ✖  Expected double colon pseudo-element notation                                                                                                                                                                                                                                             selector-pseudo-element-colon-notation
     1470:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface.tsd-is-inherited > .tsd-kind-icon:before" to come before selector ".tsd-kind-function.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"         no-descending-specificity             
     1470:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface.tsd-is-inherited > .tsd-kind-icon:before" to come before selector ".tsd-kind-method.tsd-has-type-parameter.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"           no-descending-specificity             
     1470:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface.tsd-is-inherited > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-function.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                  no-descending-specificity             
     1470:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface.tsd-is-inherited > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-method.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"                    no-descending-specificity             
     1470:1    ✖  Expected selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-interface.tsd-is-inherited > .tsd-kind-icon:before" to come before selector ".tsd-is-static.tsd-kind-call-signature.tsd-parent-kind-class.tsd-is-protected.tsd-is-inherited > .tsd-kind-icon:before"            no-descending-specificity             
     1470:1    ✖  Expected empty line before rule                                                                                                                                                                                                                                                           rule-empty-line-before                
     1470:99   ✖  Expected double colon pseudo-element notation                                                                                                                                                                                                                                             selector-pseudo-element-colon-notation
     1474:1    ✖  Expected selector ".tsd-is-static.tsd-kind-event > .tsd-kind-icon:before" to come before selector ".tsd-kind-class.tsd-has-type-parameter.tsd-is-protected > .tsd-kind-icon:before"                                                                                                       no-descending-specificity             
     1474:1    ✖  Expected selector ".tsd-is-static.tsd-kind-event > .tsd-kind-icon:before" to come before selector ".tsd-kind-class.tsd-has-type-parameter.tsd-is-private > .tsd-kind-icon:before"                                                                                                         no-descending-specificity             
     1474:1    ✖  Expected selector ".tsd-is-static.tsd-kind-event > .tsd-kind-icon:before" to come before selector ".tsd-kind-interface.tsd-has-type-parameter.tsd-is-protected > .tsd-kind-icon:before"                                                                                                   no-descending-specificity             
